
#<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
30-08-2017 11:00:33 PID: 8325
Attaching to process ID 8325, please wait...
Debugger attached successfully.
Server compiler detected.
JVM version is 25.65-b01
class_loader	classes	bytes	parent_loader	alive?	type
 6731  5485         0        592           0     2088           4       279      1232     1248     2968     4216 org.apache.naming.ResourceRef
 6732    23         0       1008           0     4920          35      1077      7536     5232     8792    14024 org.apache.naming.SelectorContext
 6733  5485         0        616           0     1752           7       352      1808     1624     2936     4560 org.apache.naming.ServiceRef
 6734    23         0        544           0     1960           5       244      1368     1200     2872     4072 org.apache.naming.factory.FactoryBase
 6735  6734         0        544           0     1352           4       177      1048      912     2208     3120 org.apache.naming.factory.ResourceFactory
 6736    23         0        528           0     1568           4       120       904      808     2416     3224 org.apache.naming.factory.ResourceLinkFactory
 6737    23         0        560           0     1008           4       101       864      752     1936     2688 org.apache.naming.java.javaURLContextFactory
 6738  6740         0        552           0      336           2        16       392      280     1128     1408 org.apache.poi.hssf.util.CellRangeAddress
 6739    23         0        488           0     1120          49         0      6680     3040     5936     8976 org.apache.poi.ss.usermodel.Workbook
 6740  6741         0        552           0     1440           9       300      1936     1408     2736     4144 org.apache.poi.ss.util.CellRangeAddress
 6741    23         0        520           0     1272          17       403      3312     2160     3248     5408 org.apache.poi.ss.util.CellRangeAddressBase
 6742    23         0        488           0      208           2         0       272      144      952     1096 org.apache.tomcat.ContextBind
 6743    23         0        488           0      344           5         0       744      392     1336     1728 org.apache.tomcat.InstanceManager
 6744    23         0        488           0      216           3         0       408      200     1048     1248 org.apache.tomcat.InstrumentableClassLoader
 6745    23         0        488           0      184           1         0       136       80      848      928 org.apache.tomcat.JarScanFilter
 6746    23         0        488           0      224           3         0       408      200     1056     1256 org.apache.tomcat.JarScanner
 6747    23         0        488           0      240           3         0       432      224     1072     1296 org.apache.tomcat.JarScannerCallback
 6748    23         0        488           0      184           1         0       136       80      848      928 org.apache.tomcat.PeriodicEventListener
 6749    23         0        592           0     1912          10       348      6864     1776     7864     9640 org.apache.tomcat.dbcp.dbcp2.AbandonedTrace
 6750    23         0        536           0    10072           7      2111      4280     5312    10688    16000 org.apache.tomcat.dbcp.dbcp2.BasicDataSourceFactory
 6751    23         0        488           0      584          40         0      5440     2312     4632     6944 org.apache.tomcat.dbcp.dbcp2.BasicDataSourceMXBean
 6752    23         0        488           0      216           1         0       144       96      872      968 org.apache.tomcat.dbcp.dbcp2.ConnectionFactory
 6753   218         0       5624           0     4336         114      3112     28432    19928    19616    39544 org.apache.tomcat.dbcp.dbcp2.DelegatingCallableStatement
 6754  6749         0       1648           0     8456          76      2291     32008    12880    30152    43032 org.apache.tomcat.dbcp.dbcp2.DelegatingConnection
 6755    23         0       3424           0    12016         180      4057     40848    27224    30712    57936 org.apache.tomcat.dbcp.dbcp2.DelegatingDatabaseMetaData
 6756  6749         0       2264           0    13152         198      4113     52912    32248    37920    70168 org.apache.tomcat.dbcp.dbcp2.DelegatingResultSet
 6757  6749         0       1584           0     5584          57      1568     17656     9152    16384    25536 org.apache.tomcat.dbcp.dbcp2.DelegatingStatement
 6758  4644         0        648           0      328           2        11       336      280     1224     1504 org.apache.tomcat.dbcp.dbcp2.LifetimeExceededException
 6759    23         0        488           0      440          20         0      2848     1304     2744     4048 org.apache.tomcat.dbcp.dbcp2.PoolableConnectionMXBean
 6760  6754         0       1648           0      952           5        76      2144      768     4256     5024 org.apache.tomcat.dbcp.dbcp2.PoolingDataSource$PoolGuardConnectionWrapper
 6761    23         0        496           0     2168           7       228      2472     1192     4184     5376 org.apache.tomcat.dbcp.dbcp2.Utils
 6762    23         0        488           0      416          11         0      1576      752     1928     2680 org.apache.tomcat.dbcp.pool2.KeyedObjectPool
 6763    23         0        488           0      296           5         0       720      360     1296     1656 org.apache.tomcat.dbcp.pool2.KeyedPooledObjectFactory
 6764    23         0        488           0      392           8         0      1136      544     1648     2192 org.apache.tomcat.dbcp.pool2.ObjectPool
 6765    23         0        488           0      536          22         0      3016     1368     3008     4376 org.apache.tomcat.dbcp.pool2.PooledObject
 6766    23         0        488           0      312           5         0       720      360     1312     1672 org.apache.tomcat.dbcp.pool2.PooledObjectFactory
 6767    23         0        488           0      184           1         0       136       80      848      928 org.apache.tomcat.dbcp.pool2.SwallowedExceptionListener
 6768    23         0        488           0      184           1         0       136       80      848      928 org.apache.tomcat.dbcp.pool2.TrackedUse
 6769    23         0        488           0      216           1         0       144       96      872      968 org.apache.tomcat.dbcp.pool2.UsageTracking
 6770    23         0        560           0     7136          57      1177     14568     7784    15536    23320 org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool
 6771  5156         0        552           0      944           2       135       632      664     1672     2336 org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool$Evictor
 6772    23         0        760           0     1968          34       278      5800     3696     5720     9416 org.apache.tomcat.dbcp.pool2.impl.BaseObjectPoolConfig
 6773  4644         0        648           0      936           3        61       976      576     2240     2816 org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObject$AbandonedObjectCreatedException
 6774    23         0        680           0     1592          11       205      2032     1352     3224     4576 org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObjectInfo
 6775    23         0        488           0      280          10         0      1360      600     1720     2320 org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObjectInfoMBean
 6776    23         0        488           0      216           1         0       144       96      872      968 org.apache.tomcat.dbcp.pool2.impl.EvictionPolicy
 6777  6772         0        816           0      864           9        77      1576     1048     2520     3568 org.apache.tomcat.dbcp.pool2.impl.GenericObjectPoolConfig
 6778    23         0        488           0      560          36         0      4904     2096     4256     6352 org.apache.tomcat.dbcp.pool2.impl.GenericObjectPoolMXBean
 6779    23         0        496           0     4520          12       761      3080     2768     6096     8864 org.apache.tomcat.jni.Library
 6780  4691         0        656           0      432           2        16       352      304     1336     1640 org.apache.tomcat.jni.LibraryNotFoundError
 6781    23         0        496           0      504           3        59      1240      392     1984     2376 org.apache.tomcat.util.ExceptionUtils
 6782    23         0        496           0     5344          13      2536     24264     6144    24240    30384 org.apache.tomcat.util.IntrospectionUtils
 6783    23         0        488           0      224           1         0       136      112      880      992 org.apache.tomcat.util.IntrospectionUtils$PropertySource
 6784    23         0        488           0      816           1       117       264      552     1408     1960 org.apache.tomcat.util.bcel.Constants
 6785  6800         0        520           0      912           3        58      1176      472     2296     2768 org.apache.tomcat.util.bcel.classfile.AnnotationElementValue
 6786    23         0        520           0     1176           3        99      1752      648     3032     3680 org.apache.tomcat.util.bcel.classfile.AnnotationEntry
 6787    23         0        512           0      664           2        56       992      392     1928     2320 org.apache.tomcat.util.bcel.classfile.Annotations
 6788  6800         0        520           0     1000           3       126      1296      608     2368     2976 org.apache.tomcat.util.bcel.classfile.ArrayElementValue
 6789  6800         0        512           0      632           2        33       400      320     1376     1696 org.apache.tomcat.util.bcel.classfile.ClassElementValue
 6790  1362         0        648           0      328           2        11       336      280     1224     1504 org.apache.tomcat.util.bcel.classfile.ClassFormatException
 6791    23         0        504           0     2720          11       530      7608     2200     8976    11176 org.apache.tomcat.util.bcel.classfile.ClassParser
 6792    23         0        496           0     1440           4       238      2904      832     4176     5008 org.apache.tomcat.util.bcel.classfile.Constant
 6793  6792         0        496           0      496           2        22       752      264     1632     1896 org.apache.tomcat.util.bcel.classfile.ConstantClass
 6794  6792         0        496           0      496           2        22       752      264     1632     1896 org.apache.tomcat.util.bcel.classfile.ConstantDouble
 6795  6792         0        496           0      496           2        21       752      264     1632     1896 org.apache.tomcat.util.bcel.classfile.ConstantFloat
 6796  6792         0        496           0      496           2        21       752      264     1632     1896 org.apache.tomcat.util.bcel.classfile.ConstantInteger
 6797  6792         0        496           0      496           2        21       752      264     1632     1896 org.apache.tomcat.util.bcel.classfile.ConstantLong
 6798    23         0        520           0     1456           3       240      3352      848     4640     5488 org.apache.tomcat.util.bcel.classfile.ConstantPool
 6799  6792         0        504           0      696           3        44      1312      416     2256     2672 org.apache.tomcat.util.bcel.classfile.ConstantUtf8
 6800    23         0        512           0     1792           3       402      3192     1096     4744     5840 org.apache.tomcat.util.bcel.classfile.ElementValue
 6801    23         0        512           0      928           3        55       992      456     2160     2616 org.apache.tomcat.util.bcel.classfile.ElementValuePair
 6802  6800         0        512           0     1032           2        66      1032      416     2312     2728 org.apache.tomcat.util.bcel.classfile.EnumElementValue
 6803    23         0        536           0      800           6        69      1856      760     2664     3424 org.apache.tomcat.util.bcel.classfile.JavaClass
 6804  6800         0        520           0     1992           3       367      1392     1016     3048     4064 org.apache.tomcat.util.bcel.classfile.SimpleElementValue
 6805    23         0        496           0     1288           6       123      3560      864     4640     5504 org.apache.tomcat.util.bcel.classfile.Utility
 6806    23         0        496           0     2048          10       257      2040     1472     3368     4840 org.apache.tomcat.util.buf.UriUtil
 6807    23         0        496           0      952           2        79       424      392     1648     2040 org.apache.tomcat.util.compat.JreVendor
 6808    23         0        496           0      696           2        32       344      280     1424     1704 org.apache.tomcat.util.descriptor.Constants
 6809    23         0        496           0     3840           6       561      1824     1856     4576     6432 org.apache.tomcat.util.descriptor.DigesterFactory
 6810    23         0        592           0     1664           8       200      1608     1216     2928     4144 org.apache.tomcat.util.descriptor.XmlErrorHandler
 6811    23         0        600           0      528          13        71      2176     1280     2320     3600 org.apache.tomcat.util.descriptor.tld.TagFileXml
 6812    23         0        664           0     1312          21       142      3552     2128     3824     5952 org.apache.tomcat.util.descriptor.tld.TagXml
 6813    23         0        592           0     1960          13       618      2920     2272     3592     5864 org.apache.tomcat.util.descriptor.tld.TldRuleSet$Attribute
 6814    23         0        552           0     1064           7       207      1416     1056     2240     3296 org.apache.tomcat.util.descriptor.tld.TldRuleSet$Variable
 6815    23         0        536           0      504           5        45       872      568     1528     2096 org.apache.tomcat.util.descriptor.tld.ValidatorXml
 6816    23         0        568           0      800          10       162      1824     1240     2272     3512 org.apache.tomcat.util.descriptor.web.ApplicationParameter
 6817    23         0        496           0      576           2        18       320      256     1304     1560 org.apache.tomcat.util.descriptor.web.Constants
 6818  6833         0        704           0     1024          10       421      2264     1688     2608     4296 org.apache.tomcat.util.descriptor.web.ContextEjb
 6819  6833         0        696           0     1016           8       298      1776     1352     2416     3768 org.apache.tomcat.util.descriptor.web.ContextEnvironment
 6820  6833         0        704           0     1024          10       421      2264     1688     2608     4296 org.apache.tomcat.util.descriptor.web.ContextLocalEjb
 6821  6833         0        672           0     1248           6       180      1296     1016     2448     3464 org.apache.tomcat.util.descriptor.web.ContextResourceEnvRef
 6822  6833         0        688           0      920           8       280      1752     1320     2320     3640 org.apache.tomcat.util.descriptor.web.ContextResourceLink
 6823  6833         0        864           0     2088          30      1010      6336     4344     5472     9816 org.apache.tomcat.util.descriptor.web.ContextService
 6824    23         0        536           0      840           6        81      1096      800     1920     2720 org.apache.tomcat.util.descriptor.web.ContextTransaction
 6825    23         0        568           0      928          10       174      1904     1320     2384     3704 org.apache.tomcat.util.descriptor.web.ErrorPage
 6826    23         0        592           0     3648           7       713      2520     2360     4704     7064 org.apache.tomcat.util.descriptor.web.FragmentJarScannerCallback
 6827    23         0        488           0      240           3         0       416      208     1072     1280 org.apache.tomcat.util.descriptor.web.Injectable
 6828    23         0        696           0     1088          25       249      4344     2632     3968     6600 org.apache.tomcat.util.descriptor.web.JspPropertyGroup
 6829  6833         0        704           0      984          10       398      2232     1656     2568     4224 org.apache.tomcat.util.descriptor.web.MessageDestination
 6830  6833         0        688           0      960           8       326      1816     1384     2360     3744 org.apache.tomcat.util.descriptor.web.MessageDestinationRef
 6831    23         0        568           0      664          11       309      2280     1600     2240     3840 org.apache.tomcat.util.descriptor.web.MultipartDef
 6832    23         0        488           0      280           7         0       952      432     1456     1888 org.apache.tomcat.util.descriptor.web.NamingResources
 6833    23         0        656           0     2112          17       485      3544     2512     4224     6736 org.apache.tomcat.util.descriptor.web.ResourceBase
 6834    23         0        656           0     6704          25      2637      9336     8072     9192    17264 org.apache.tomcat.util.descriptor.web.SecurityConstraint
 6835    23         0        536           0      624           6        98      1104      800     1728     2528 org.apache.tomcat.util.descriptor.web.SecurityRoleRef
 6836    23         0        568           0      448           4        21       648      448     1432     1880 org.apache.tomcat.util.digester.AbstractObjectCreationFactory
 6837  6839         0        600           0     2808           5       546      1704     1576     3736     5312 org.apache.tomcat.util.digester.FactoryCreateRule
 6838    23         0        488           0      248           3         0       416      208     1080     1288 org.apache.tomcat.util.digester.ObjectCreationFactory
 6839    23         0        592           0      808          12        58      5456     1344     5752     7096 org.apache.tomcat.util.digester.Rule
 6840    23         0        488           0      208           2         0       272      144      952     1096 org.apache.tomcat.util.digester.RuleSet
 6841    23         0        552           0      408           3        15       464      344     1288     1632 org.apache.tomcat.util.digester.RuleSetBase
 6842    23         0        488           0      344           8         0      1104      512     1600     2112 org.apache.tomcat.util.digester.Rules
 6843    23         0        496           0     1384           3        95       616      528     2144     2672 org.apache.tomcat.util.file.ConfigFileLoader
 6844    23         0        496           0     1288           6       591      5640     1904     5680     7584 org.apache.tomcat.util.file.Matcher
 6845    23         0        488           0      224           3         0       408      200     1056     1256 org.apache.tomcat.util.http.CookieProcessor
 6846    23         0        496         152     1520           4       518      1392     1496     2360     3856 org.apache.tomcat.util.http.CookieSupport
 6847    23         0        528           0      400           4        44       680      448     1336     1784 org.apache.tomcat.util.http.MimeHeaderField
 6848    23         0        496           0     1320           3       254      3032      760     4224     4984 org.apache.tomcat.util.http.RequestUtil
 6849    23         0        568           0      960          10       200      1800     1256     2416     3672 org.apache.tomcat.util.http.ServerCookie
 6850    23         0        496          48      944           3        62       560      496     1728     2224 org.apache.tomcat.util.http.SetCookieSupport
 6851    23         0        488           0      168           1         0       136       80      832      912 org.apache.tomcat.util.http.fileupload.FileItemFactory
 6852  6854         0        648           0      416           3        18       536      432     1392     1824 org.apache.tomcat.util.http.fileupload.FileUploadBase$InvalidContentTypeException
 6853  6854         0        664           0      424           3        27       536      456     1416     1872 org.apache.tomcat.util.http.fileupload.FileUploadBase$SizeException
 6854  4644         0        648           0      400           4        24       704      496     1464     1960 org.apache.tomcat.util.http.fileupload.FileUploadException
 6855    23         0        488           0      224           3         0       416      208     1056     1264 org.apache.tomcat.util.http.fileupload.RequestContext
 6856    23         0        552           0      672           7        58      2384      816     3088     3904 org.apache.tomcat.util.modeler.FeatureInfo
 6857  6856         0        576           0     1264           7       315      1728     1408     2424     3832 org.apache.tomcat.util.modeler.NotificationInfo
 6858    23         0        488           0      304           5         0       696      336     1304     1640 org.apache.tomcat.util.modeler.RegistryMBean
 6859    23         0        496           0      520           2        61       432      328     1248     1576 org.apache.tomcat.util.modeler.Util
 6860  6862         0        536           0     3392           7       440      1808     1632     4360     5992 org.apache.tomcat.util.modeler.modules.MbeansDescriptorsDigesterSource
 6861  6862         0        576           0     7352          12      1754      6952     4608    10608    15216 org.apache.tomcat.util.modeler.modules.MbeansDescriptorsIntrospectionSource
 6862    23         0        512           0      360           2         5       304      208     1120     1328 org.apache.tomcat.util.modeler.modules.ModelerSource
 6863    23         0       1536           0    15752         136      3012     26920    17904    28248    46152 org.apache.tomcat.util.net.AbstractEndpoint
 6864    23         0        536           0      616           4        28       664      520     1552     2072 org.apache.tomcat.util.net.AbstractEndpoint$Acceptor
 6865    23         0        544           0     1560           3       163       776      768     2352     3120 org.apache.tomcat.util.net.AbstractEndpoint$AsyncTimeout
 6866    23         0        488           0      272           2         0       272      184     1008     1192 org.apache.tomcat.util.net.AbstractEndpoint$Handler
 6867    23         0        488           0      360           4         0       560      376     1264     1640 org.apache.tomcat.util.net.NioEndpoint$Handler
 6868  6876         0       1008           0     1792          22       252      4344     2576     4976     7552 org.apache.tomcat.util.net.NioEndpoint$KeyAttachment
 6869    23         0        536           0     1888           9       225      1688     1176     3184     4360 org.apache.tomcat.util.net.SSLImplementation
 6870    23         0        488           0      184           1         0       136       80      848      928 org.apache.tomcat.util.net.SSLSessionManager
 6871    23         0        488           0      472           5         0       720      480     1456     1936 org.apache.tomcat.util.net.SSLSupport
 6872    23         0        488           0      280           6         0       840      400     1368     1768 org.apache.tomcat.util.net.SSLUtil
 6873   411         0        872           0     4264          25      2192      7656     6416     6976    13392 org.apache.tomcat.util.net.SecureNioChannel
 6874    23         0        488           0      248           3         0       408      224     1080     1304 org.apache.tomcat.util.net.SecureNioChannel$ApplicationBufferHandler
 6875    23         0        488           0      272           5         0       720      360     1272     1632 org.apache.tomcat.util.net.ServerSocketFactory
 6876    23         0        832           0     3448          43       501      9128     4896     9264    14160 org.apache.tomcat.util.net.SocketWrapper
 6877    23         0        648           0     5664          12       938      3616     3280     7056    10336 org.apache.tomcat.util.net.jsse.JSSESupport
 6878    23         0        488           0      376          10         0      1400      696     1808     2504 org.apache.tomcat.util.scan.Jar
 6879    23         0        496           0     1408           3       143       704      600     2144     2744 org.apache.tomcat.util.scan.JarFactory
 6880    23         0        704           0     2488          11       323      3888     1912     5488     7400 org.apache.tomcat.util.scan.JarFileUrlJar
 6881    23         0        496           0      704           1        55       248      280     1344     1624 org.apache.tomcat.util.scan.StandardJarScanFilter$1
 6882    23         0        520           0     1192           3       110       680      608     1976     2584 org.apache.tomcat.util.scan.StandardJarScanner$ClassPathEntry
 6883    23         0        496           0      544           2        20       336      288     1288     1576 org.apache.tomcat.util.threads.Constants
 6884  1362         0        648           0      296           1         6       176      192     1112     1304 org.apache.tomcat.util.threads.StopPooledThreadException
 6885    23         0        488           0      304           6         0       856      416     1392     1808 org.apache.tomcat.websocket.AsyncChannelWrapper
 6886    23         0        488           0      224           3         0       408      200     1056     1256 org.apache.tomcat.websocket.BackgroundProcess
 6887    23         0        496           0     2400           2       139       496      912     3024     3936 org.apache.tomcat.websocket.Constants
 6888    23         0        840           0     7168          42      2743     12000     9944    11024    20968 org.apache.tomcat.websocket.WsRemoteEndpointImplBase
 6889  6888         0        840           0      768           4        81       848      680     1976     2656 org.apache.tomcat.websocket.WsRemoteEndpointImplClient
 6890    23         0        888           0    18080          37      4016     14144    13024    21032    34056 org.apache.tomcat.websocket.WsWebSocketContainer
 6891  5692         0        584           0     2344          12       518      2944     2328     3832     6160 org.apache.tomcat.websocket.pojo.PojoEndpointBase
 6892  6891         0        584           0      688           2        41       416      344     1472     1816 org.apache.tomcat.websocket.pojo.PojoEndpointClient
 6893    23         0        496         120      784           2        18       320      488     1496     1984 org.apache.tomcat.websocket.server.Constants
 6894  5805         0       1144           0     5832          45      2446     11472     8840    10392    19232 org.apache.xalan.transformer.TransformerIdentityImpl
 6895  6927         0       1688           0     6128          47      2448      9024     5904    11672    17576 org.apache.xerces.dom.AttrImpl
 6896  6895         0       1712           0     3152          14       780      2728     2056     5976     8032 org.apache.xerces.dom.AttrNSImpl
 6897  6926         0        800           0     3976          15      1848      3960     3104     5944     9048 org.apache.xerces.dom.AttributeMap
 6898  6932         0       1656           0      296           3        12       432      416     2296     2712 org.apache.xerces.dom.CDATASectionImpl
 6899  6900         0       1440           0     2408          15       598      2736     1888     5112     7000 org.apache.xerces.dom.CharacterDataImpl
 6900  6927         0       1376           0      912           8       116      1224      808     3040     3848 org.apache.xerces.dom.ChildNode
 6901  6899         0       1520           0      368           3        13       432      416     2224     2640 org.apache.xerces.dom.CommentImpl
 6902  6930         0       2464           0    14568         116      4848     21248    13352    26432    39784 org.apache.xerces.dom.CoreDocumentImpl
 6903  6895         0       1712           0      760           4       131       688      656     2848     3504 org.apache.xerces.dom.DeferredAttrImpl
 6904  6896         0       1736           0     1552           4       184       744      728     3648     4376 org.apache.xerces.dom.DeferredAttrNSImpl
 6905  6898         0       1688           0      520           3        48       472      504     2528     3032 org.apache.xerces.dom.DeferredCDATASectionImpl
 6906  6901         0       1552           0      728           3        48       472      488     2600     3088 org.apache.xerces.dom.DeferredCommentImpl
 6907  6919         0       3320           0     8176          79      6119     18464    11888    19376    31264 org.apache.xerces.dom.DeferredDocumentImpl
 6908    23         0        504           0      368           1        10       152      168     1032     1200 org.apache.xerces.dom.DeferredDocumentImpl$RefCount
 6909  6920         0       1648           0     1696           4       377       936      992     3616     4608 org.apache.xerces.dom.DeferredDocumentTypeImpl
 6910  6921         0       1504           0      880           4       140       696      640     2752     3392 org.apache.xerces.dom.DeferredElementDefinitionImpl
 6911  6922         0       1968           0      880           4       136       696      672     3216     3888 org.apache.xerces.dom.DeferredElementImpl
 6912  6923         0       2000           0     1896           4       208       768      776     4232     5008 org.apache.xerces.dom.DeferredElementNSImpl
 6913  6924         0       1672           0      992           4       177       736      712     3016     3728 org.apache.xerces.dom.DeferredEntityImpl
 6914  6925         0       1520           0      728           4        94       656      600     2632     3232 org.apache.xerces.dom.DeferredEntityReferenceImpl
 6915    23         0        488           0      224           1         0       136      160      888     1048 org.apache.xerces.dom.DeferredNode
 6916  6929         0       1480           0      712           3       105       528      552     2488     3040 org.apache.xerces.dom.DeferredNotationImpl
 6917  6931         0       1520           0      576           3        61       480      488     2408     2896 org.apache.xerces.dom.DeferredProcessingInstructionImpl
 6918  6932         0       1688           0      856           3        69       488      512     2856     3368 org.apache.xerces.dom.DeferredTextImpl
 6919  6902         0       2816           0     6984          43      2830      8872     6232    13208    19440 org.apache.xerces.dom.DocumentImpl
 6920  6930         0       1616           0     1480          19       809      3440     2344     4712     7056 org.apache.xerces.dom.DocumentTypeImpl
 6921  6930         0       1472           0      624           5        81       768      592     2576     3168 org.apache.xerces.dom.ElementDefinitionImpl
 6922  6930         0       1944           0     6736          43      2406      8448     5672    12144    17816 org.apache.xerces.dom.ElementImpl
 6923  6922         0       1976           0     3920          16       892      3152     2384     7144     9528 org.apache.xerces.dom.ElementNSImpl
 6924  6930         0       1640           0      920          18       303      2816     1736     4152     5888 org.apache.xerces.dom.EntityImpl
 6925  6930         0       1488           0     1304           9       467      1728     1336     3552     4888 org.apache.xerces.dom.EntityReferenceImpl
 6926    23         0        760           0     3016          29      1484      5544     3616     6232     9848 org.apache.xerces.dom.NamedNodeMapImpl
 6927    23         0       1376           0     6168          83      3637     15656     9600    14912    24512 org.apache.xerces.dom.NodeImpl
 6928    23         0        504           0      488           1        20       160      248     1144     1392 org.apache.xerces.dom.NodeListCache
 6929  6927         0       1448           0      704           9       179      1432     1000     2976     3976 org.apache.xerces.dom.NotationImpl
 6930  6900         0       1472           0     5312          36      2195      7224     4872     9720    14592 org.apache.xerces.dom.ParentNode
 6931  6899         0       1488           0      568           7        88      1056      728     2720     3448 org.apache.xerces.dom.ProcessingInstructionImpl
 6932  6899         0       1656           0     2968          15       623      2712     1904     5848     7752 org.apache.xerces.dom.TextImpl
 6933    23         0        488           0      232           4         0       560      272     1152     1424 org.apache.xerces.dom3.DOMConfiguration
 6934    23         0        488           0      296           6         0       816      424     1392     1816 org.apache.xerces.dom3.DOMError
 6935    23         0        488           0      288           3         0       408      264     1128     1392 org.apache.xerces.dom3.TypeInfo
 6936    23         0        496           0     4400           8       520      1624     2968     5504     8472 org.apache.xerces.impl.Constants
 6937  6941         0       1056           0     1424          12       448      2128     1504     3480     4984 org.apache.xerces.impl.XML11DTDScannerImpl
 6938  6946         0       1096           0     2544          13      1556      3384     2784     4608     7392 org.apache.xerces.impl.XML11DocumentScannerImpl
 6939  6959         0        824           0     1632          13      7499      9368     8576     3520    12096 org.apache.xerces.impl.XML11EntityScanner
 6940  6938         0       1120           0     3160           8      1657      2800     2688     4736     7424 org.apache.xerces.impl.XML11NSDocumentScannerImpl
 6941  6963         0       1056           0    13344          44      7571     13840    11936    17368    29304 org.apache.xerces.impl.XMLDTDScannerImpl
 6942  6963         0       1080           0    10992          33      3246      7968     6840    14360    21200 org.apache.xerces.impl.XMLDocumentFragmentScannerImpl
 6943    23         0        488           0      248           1         0       144      120      904     1024 org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$Dispatcher
 6944    23         0        528           0      648           4       176       736      528     1584     2112 org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$ElementStack
 6945    23         0        568           0     3808           6      1114      1984     1896     4736     6632 org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher
 6946  6942         0       1096           0     5600          17      1185      3592     3192     7944    11136 org.apache.xerces.impl.XMLDocumentScannerImpl
 6947  6945         0        568           0     1056           5       111       840      640     2072     2712 org.apache.xerces.impl.XMLDocumentScannerImpl$ContentDispatcher
 6948    23         0        528           0     2864           2       569       872     1024     3472     4496 org.apache.xerces.impl.XMLDocumentScannerImpl$DTDDispatcher
 6949    23         0        528           0     2464           2       731      1032     1176     3080     4256 org.apache.xerces.impl.XMLDocumentScannerImpl$PrologDispatcher
 6950    23         0        528           0     1600           2       549       848      936     2272     3208 org.apache.xerces.impl.XMLDocumentScannerImpl$TrailingMiscDispatcher
 6951    23         0        528           0     2472           2       284       584      728     3096     3824 org.apache.xerces.impl.XMLDocumentScannerImpl$XMLDeclDispatcher
 6952    23         0        488           0      216           2         0       288      160      960     1120 org.apache.xerces.impl.XMLEntityHandler
 6953    23         0        880           0    12352          42      5843     11920    10296    16264    26560 org.apache.xerces.impl.XMLEntityManager
 6954    23         0        544           0      520           7        57      1032      576     1744     2320 org.apache.xerces.impl.XMLEntityManager$Entity
 6955  6954         0        552           0      680           7        95      1072      632     1904     2536 org.apache.xerces.impl.XMLEntityManager$ExternalEntity
 6956  6954         0        552           0      408           7        60      1048      600     1632     2232 org.apache.xerces.impl.XMLEntityManager$InternalEntity
 6957  4577         0        624           0     1480          11       535      2096     1504     3080     4584 org.apache.xerces.impl.XMLEntityManager$RewindableInputStream
 6958  6954         0        616           0     2440          12       549      2224     1656     4040     5696 org.apache.xerces.impl.XMLEntityManager$ScannedEntity
 6959    23         0        824           0     4160          33      5640     11848     8184     9200    17384 org.apache.xerces.impl.XMLEntityScanner
 6960    23         0        712           0     3056          19       665      3352     2312     5344     7656 org.apache.xerces.impl.XMLErrorReporter
 6961  6946         0       1120           0     5400           8      1683      2824     2752     6936     9688 org.apache.xerces.impl.XMLNSDocumentScannerImpl
 6962  6947         0        568           0     1384           2       181       464      504     2136     2640 org.apache.xerces.impl.XMLNSDocumentScannerImpl$NSContentDispatcher
 6963    23         0        832           0     8672          34      4310      9168     7688    11912    19600 org.apache.xerces.impl.XMLScanner
 6964    23         0        536           0     2832           6       778      1632     1552     3808     5360 org.apache.xerces.impl.XMLVersionDetector
 6965    23         0        560           0      888           8        90      1200      680     2192     2872 org.apache.xerces.impl.dtd.DTDGrammarBucket
 6966  6970         0       1536           0      360           6        38       872      584     2488     3072 org.apache.xerces.impl.dtd.XML11DTDProcessor
 6967  6972         0       1152           0      928           3       137       568      560     2352     2912 org.apache.xerces.impl.dtd.XML11DTDValidator
 6968  6967         0       1152           0     1448           3       858      1280     1328     2808     4136 org.apache.xerces.impl.dtd.XML11NSDTDValidator
 6969    23         0        520           0      784           3        69       488      352     1624     1976 org.apache.xerces.impl.dtd.XMLAttributeDecl
 6970  6971         0       1536           0     2600          18       971      3512     2656     5560     8216 org.apache.xerces.impl.dtd.XMLDTDLoader
 6971    23         0       1336           0    10128          52      3310     10744     7872    15544    23416 org.apache.xerces.impl.dtd.XMLDTDProcessor
 6972    23         0       1152           0    14344          49      5590     12632    10608    18992    29600 org.apache.xerces.impl.dtd.XMLDTDValidator
 6973    23         0        488           0      200           2         0       272      224      944     1168 org.apache.xerces.impl.dtd.XMLDTDValidatorFilter
 6974    23         0        520           0     1024           3       101       520      488     1856     2344 org.apache.xerces.impl.dtd.XMLElementDecl
 6975    23         0        528           0      808           4       109       672      520     1736     2256 org.apache.xerces.impl.dtd.XMLEntityDecl
 6976  6972         0       1152           0     2480           3       904      1328     1400     3816     5216 org.apache.xerces.impl.dtd.XMLNSDTDValidator
 6977    23         0        528           0     1072           4       238       800      816     2000     2816 org.apache.xerces.impl.dtd.XMLSimpleType
